id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
2106,U-KISS,"k-pop,korean,kpop,rnb,shinee ringdingdong kpop ring ding ding k-pop",0.0,4.0,146,318|320|325|330|333,"I enjoy listening to artists like Madonna, Lady Gaga, Duffy, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Duffy, Mariah Carey, Rihanna","I enjoy listening to artists like Madonna, Lady Gaga, Duffy, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic soul music. Can you recommend similar music artists I might enjoy?",1,2106|2799|2803|2990|3324|344|349,2106,0.4,1.0,0.7203872397919797,0,template_11,0,0.0,0.0
966,Nickelback,"rock,hard rock,alternative rock,alternative,canadian",0.0,4.0,1461,300|302|306|318|333,"I enjoy listening to artists like Ashley Tisdale, Cascada, Justin Bieber, Demi Lovato, Marina & the Diamonds, Owl City. I generally like pop dance female vocalists rnb hip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Ashley Tisdale, Cascada, Justin Bieber, Demi Lovato, Marina & the Diamonds","I enjoy listening to artists like Ashley Tisdale, Cascada, Justin Bieber, Demi Lovato, Marina & the Diamonds, Owl City. I generally like pop dance female vocalists rnb hip music. Can you recommend similar music artists I might enjoy?",1,966|1047|3033|3859|4559|2176|679,966,0.55,1.0,0.7319586548038846,0,template_11,0,0.0,0.0
295,BeyoncÃÂ©,"rnb,pop,soul,female vocalists,hip-hop",0.0,4.0,1462,481|526|539|540|599,"I enjoy listening to artists like Kylie Minogue, Madonna, Michael Jackson, Arctic Monkeys, Babyshambles, My Chemical Romance. I generally like pop dance electronic female vocalists 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Michael Jackson, Arctic Monkeys, Babyshambles","I enjoy listening to artists like Kylie Minogue, Madonna, Michael Jackson, Arctic Monkeys, Babyshambles, My Chemical Romance. I generally like pop dance electronic female vocalists 80s music. Can you recommend similar music artists I might enjoy?",1,295|333|704|959|1673|2091|3739,295,0.5,1.0,0.9820259079187343,0,template_11,0,0.0,0.0
81,Portishead,"trip-hop,electronic,chillout,female vocalists,alternative",0.0,4.0,1464,1104|1116|1706|1786|2440,"I enjoy listening to artists like Laibach, RÃÂ¶yksopp, Enrique Iglesias, Infected Mushroom, Muse, System of a Down. I generally like industrial ebm electronic german chillout electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Laibach, RÃÂ¶yksopp, Enrique Iglesias, Infected Mushroom, Muse","I enjoy listening to artists like Laibach, RÃÂ¶yksopp, Enrique Iglesias, Infected Mushroom, Muse, System of a Down. I generally like industrial ebm electronic german chillout electronica music. Can you recommend similar music artists I might enjoy?",1,81|1118|2148|5444|2605,81,0.95,1.0,0.9191940415670993,0,template_11,0,0.0,0.0
291,Kelly Clarkson,"pop,female vocalists,pop rock,rock,american idol",0.0,4.0,1465,1021|1186|1378|1470|1852,"I enjoy listening to artists like Keane, James Blunt, Rihanna, Jordin Sparks, BeyoncÃÂ©, Katy Perry. I generally like alternative indie britpop british pop singer music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Keane, James Blunt, Rihanna, Jordin Sparks, BeyoncÃÂ©","I enjoy listening to artists like Keane, James Blunt, Rihanna, Jordin Sparks, BeyoncÃÂ©, Katy Perry. I generally like alternative indie britpop british pop singer music. Can you recommend similar music artists I might enjoy?",1,291|310|701|297|8589|378|377,291,0.45,1.0,0.8319260802266338,0,template_11,0,0.0,0.0
285,Janet Jackson,"pop,rnb,female vocalists,dance,soul",0.0,4.0,1466,325|680|3460|288|293,"I enjoy listening to artists like Leona Lewis, Katy Perry, P!nk, Jonas Brothers, Colbie Caillat, Taylor Swift. I generally like female vocalists rnb pop rock disney music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Leona Lewis, Katy Perry, P!nk, Jonas Brothers, Colbie Caillat","I enjoy listening to artists like Leona Lewis, Katy Perry, P!nk, Jonas Brothers, Colbie Caillat, Taylor Swift. I generally like female vocalists rnb pop rock disney music. Can you recommend similar music artists I might enjoy?",1,285|1459|349|461|681|89,285,0.8,1.0,0.9672068480996276,0,template_11,1,0.25,0.43067655807339306
8728,Oficina G3,"rock,christian rock,brazil,brazilian,progressive metal",0.0,4.0,1467,497|499|510|830|1133,"I enjoy listening to artists like Placebo, The Beatles, Britney Spears, BIG BANG, Super Junior, Ã¥ÂµÂ. I generally like alternative rock indie classic british pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Placebo, The Beatles, Britney Spears, BIG BANG, Super Junior","I enjoy listening to artists like Placebo, The Beatles, Britney Spears, BIG BANG, Super Junior, Ã¥ÂµÂ. I generally like alternative rock indie classic british pop music. Can you recommend similar music artists I might enjoy?",1,8728|8991|11796|377|455,8728,0.75,1.0,0.9928564679587203,0,template_11,0,0.0,0.0
2346,Aerosmith,"hard rock,classic rock,rock,80s,70s",0.0,4.0,1469,464|466|475|486|500,"I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Lady Gaga, Michael Jackson, Pink Floyd. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Gorillaz, Lady Gaga, Michael Jackson","I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Lady Gaga, Michael Jackson, Pink Floyd. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,2346|2834|67|154|706|209|230,2346,0.35,1.0,0.8791280912544626,0,template_11,1,0.2,0.38685280723454163
906,Girls Aloud,"pop,dance,british,female vocalists,girl groups",0.0,4.0,147,155|209|257|288|292,"I enjoy listening to artists like Kylie Minogue, Ana Carolina, P!nk, Alanis Morissette, Ashley Tisdale, JoJo. I generally like pop dance electronic female mpb brazilian music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Ana Carolina, P!nk, Alanis Morissette, Ashley Tisdale","I enjoy listening to artists like Kylie Minogue, Ana Carolina, P!nk, Alanis Morissette, Ashley Tisdale, JoJo. I generally like pop dance electronic female mpb brazilian music. Can you recommend similar music artists I might enjoy?",1,906|972|1580|2523|3328|3332|3333,906,0.7,1.0,0.9723701879069235,0,template_11,0,0.0,0.0
1155,Hot Chip,"electronic,indie,electronica,british,electropop",0.0,4.0,1470,1426|1944|1964|2535|3691,"I enjoy listening to artists like Daft Punk, Portishead, Radiohead, Tom Waits, Blur, The Decemberists. I generally like electronic dance electronica house trip hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Portishead, Radiohead, Tom Waits, Blur","I enjoy listening to artists like Daft Punk, Portishead, Radiohead, Tom Waits, Blur, The Decemberists. I generally like electronic dance electronica house trip hop music. Can you recommend similar music artists I might enjoy?",1,1155|2268|196|6032|433|11589,1155,0.7,1.0,0.7197063706598409,0,template_11,1,0.1111111111111111,0.3010299956639812
3741,Cazuza,"mpb,rock,brazilian,singer-songwriter,brazil",0.0,4.0,1471,461|466|468|498|517,"I enjoy listening to artists like Madonna, Michael Jackson, Scorpions, OneRepublic, Nirvana, Kid Abelha. I generally like pop dance female vocalists 80s soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Michael Jackson, Scorpions, OneRepublic, Nirvana","I enjoy listening to artists like Madonna, Michael Jackson, Scorpions, OneRepublic, Nirvana, Kid Abelha. I generally like pop dance female vocalists 80s soul music. Can you recommend similar music artists I might enjoy?",1,3741|6713|289|295|55|292,3741,0.825,1.0,0.9790524017015023,0,template_11,1,0.16666666666666666,0.3562071871080222
209,My Chemical Romance,"rock,alternative,punk rock,emo,punk",0.0,4.0,1472,1151|1339|1375|1793|1854,"I enjoy listening to artists like The Faint, Daft Punk, Depeche Mode, Radiohead, Garbage, Placebo. I generally like electronic dance indie electronica house new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Faint, Daft Punk, Depeche Mode, Radiohead, Garbage","I enjoy listening to artists like The Faint, Daft Punk, Depeche Mode, Radiohead, Garbage, Placebo. I generally like electronic dance indie electronica house new music. Can you recommend similar music artists I might enjoy?",1,209|930|1118|2775|3425,209,0.8,1.0,0.9782917460822231,0,template_11,0,0.0,0.0
691,Owl City,"electronic,indie,electronica,powerpop,pop",0.0,4.0,1473,1402|1455|1481|1486|1609,"I enjoy listening to artists like The Beatles, Cobra Starship, David Guetta, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«, Bat for Lashes, 3OH!3. I generally like classic rock british pop punk dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Beatles, Cobra Starship, David Guetta, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«, Bat for Lashes","I enjoy listening to artists like The Beatles, Cobra Starship, David Guetta, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«, Bat for Lashes, 3OH!3. I generally like classic rock british pop punk dance music. Can you recommend similar music artists I might enjoy?",1,691|1678|321|547|903|5947,691,0.9,1.0,0.9196461703481416,0,template_11,0,0.0,0.0
5927,Bang Gang,"trip-hop,electronic,icelandic,chillout,downtempo",0.0,4.0,1474,606|744|748|1109|1126,"I enjoy listening to artists like Daft Punk, Thievery Corporation, RÃÂ¶yksopp, Moby, Gorillaz, Burial. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Thievery Corporation, RÃÂ¶yksopp, Moby, Gorillaz","I enjoy listening to artists like Daft Punk, Thievery Corporation, RÃÂ¶yksopp, Moby, Gorillaz, Burial. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,5927|7079|8510|9766,5927,0.95,1.0,0.9923684985411616,0,template_11,0,0.0,0.0
5216,Alien Ant Farm,"rock,alternative,punk,cover,punk rock",0.0,4.0,1475,328|329|330|333|468,"I enjoy listening to artists like George Michael, Lady Gaga, Michael Jackson, Nirvana, Whitney Houston, Mariah Carey. I generally like pop 80s 90s dance electronic female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: George Michael, Lady Gaga, Michael Jackson, Nirvana, Whitney Houston","I enjoy listening to artists like George Michael, Lady Gaga, Michael Jackson, Nirvana, Whitney Houston, Mariah Carey. I generally like pop 80s 90s dance electronic female music. Can you recommend similar music artists I might enjoy?",1,5216|5487|5988|295|913|332,5216,0.8,1.0,0.9918291064614978,0,template_11,0,0.0,0.0
3317,Drake,"hip-hop,rnb,rap,hip hop,canadian",0.0,4.0,1476,355|377|405|458|461,"I enjoy listening to artists like Lady Gaga, Michael Jackson, Enrique Iglesias, Muse, My Chemical Romance, Rihanna. I generally like pop dance electronic female 80s soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Michael Jackson, Enrique Iglesias, Muse, My Chemical Romance","I enjoy listening to artists like Lady Gaga, Michael Jackson, Enrique Iglesias, Muse, My Chemical Romance, Rihanna. I generally like pop dance electronic female 80s soul music. Can you recommend similar music artists I might enjoy?",1,3317|5678|6693|321|504|1047,3317,0.8,1.0,0.953502431609832,0,template_11,0,0.0,0.0
6690,Livvi Franc,"david guetta,redone,melrose place",0.0,4.0,1478,498|524|526|528|532,"I enjoy listening to artists like Kylie Minogue, Duffy, Mariah Carey, Rihanna, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female soul vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Duffy, Mariah Carey, Rihanna, Kelly Clarkson","I enjoy listening to artists like Kylie Minogue, Duffy, Mariah Carey, Rihanna, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female soul vocalists music. Can you recommend similar music artists I might enjoy?",1,6690|290|306|325|1098|1034|1458,6690,0.05,1.0,0.3010299956639812,0,template_11,0,0.0,0.0
1540,Bleeding Through,"metalcore,hardcore,metal,death metal,seen live",0.0,4.0,1479,6008|14692|4948|45|217,"I enjoy listening to artists like System of a Down, Red Hot Chili Peppers, blink-182, Kid Cudi, Caliban, A Day to Remember. I generally like metal alternative rock punk pop rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: System of a Down, Red Hot Chili Peppers, blink-182, Kid Cudi, Caliban","I enjoy listening to artists like System of a Down, Red Hot Chili Peppers, blink-182, Kid Cudi, Caliban, A Day to Remember. I generally like metal alternative rock punk pop rap music. Can you recommend similar music artists I might enjoy?",1,1540|2187|4936|5310,1540,0.75,1.0,0.8640097297533921,0,template_11,0,0.0,0.0
2653,A Rocket to the Moon,"powerpop,electronic,rock,pop,indie",0.0,4.0,1480,907|959|972|1239|1243,"I enjoy listening to artists like Daft Punk, Lady Gaga, Radiohead, Muse, OneRepublic, My Chemical Romance. I generally like electronic dance electronica house pop female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Lady Gaga, Radiohead, Muse, OneRepublic","I enjoy listening to artists like Daft Punk, Lady Gaga, Radiohead, Muse, OneRepublic, My Chemical Romance. I generally like electronic dance electronica house pop female music. Can you recommend similar music artists I might enjoy?",1,2653|3293|3769|7868|14645|1381,2653,0.5,1.0,0.857325136724624,0,template_11,0,0.0,0.0
1090,Franz Ferdinand,"indie,indie rock,rock,alternative,britpop",0.0,4.0,1481,4196|209|377|481|1104,"I enjoy listening to artists like Placebo, Muse, Kings of Leon, The Killers, Green Day, blink-182. I generally like alternative rock indie punk pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Placebo, Muse, Kings of Leon, The Killers, Green Day","I enjoy listening to artists like Placebo, Muse, Kings of Leon, The Killers, Green Day, blink-182. I generally like alternative rock indie punk pop music. Can you recommend similar music artists I might enjoy?",1,1090|3475|4115|533|1186,1090,0.85,1.0,0.9878451406713467,0,template_11,0,0.0,0.0
466,Ke$ha,"pop,dance,electronic,electropop,female vocalists",0.0,4.0,1483,959|1041|1044|1047|1104,"I enjoy listening to artists like Depeche Mode, System of a Down, My Chemical Romance, Green Day, Nirvana, Britney Spears. I generally like electronic new wave 80s metal alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, System of a Down, My Chemical Romance, Green Day, Nirvana","I enjoy listening to artists like Depeche Mode, System of a Down, My Chemical Romance, Green Day, Nirvana, Britney Spears. I generally like electronic new wave 80s metal alternative music. Can you recommend similar music artists I might enjoy?",1,466|486|498|524|930|1034|1673,466,0.75,1.0,0.9887539345454811,0,template_11,0,0.0,0.0
3057,Regina Spektor,"female vocalists,indie,piano,alternative,singer-songwriter",0.0,4.0,1485,679|689|859|903|1400,"I enjoy listening to artists like Kylie Minogue, Daft Punk, Madonna, Depeche Mode, Lady Gaga, Duffy. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Daft Punk, Madonna, Depeche Mode, Lady Gaga","I enjoy listening to artists like Kylie Minogue, Daft Punk, Madonna, Depeche Mode, Lady Gaga, Duffy. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,3057|5441|288|718|2277|5790,3057,0.9,1.0,0.9667147927059906,0,template_11,0,0.0,0.0
2666,This Providence,"indie,indie rock,alternative rock,alternative,pop punk",0.0,4.0,1486,709|716|851|856|875,"I enjoy listening to artists like Depeche Mode, Spandau Ballet, Porcupine Tree, David Bowie, Guns N' Roses, Coldplay. I generally like electronic new wave 80s progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, Spandau Ballet, Porcupine Tree, David Bowie, Guns N' Roses","I enjoy listening to artists like Depeche Mode, Spandau Ballet, Porcupine Tree, David Bowie, Guns N' Roses, Coldplay. I generally like electronic new wave 80s progressive rock music. Can you recommend similar music artists I might enjoy?",1,2666|429|441|1083|868|2552,2666,1.0,1.0,1.0,0,template_11,0,0.0,0.0
3873,Chris Daughtry,"alternative rock,american,male vocalists,american idol,chris daughtry",0.0,4.0,1489,491|518|536|540|701,"I enjoy listening to artists like Kylie Minogue, Madonna, Muse, My Chemical Romance, Rihanna, Britney Spears. I generally like pop dance electronic female vocalists alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Muse, My Chemical Romance, Rihanna","I enjoy listening to artists like Kylie Minogue, Madonna, Muse, My Chemical Romance, Rihanna, Britney Spears. I generally like pop dance electronic female vocalists alternative music. Can you recommend similar music artists I might enjoy?",1,3873|377|1854|5746|265|498|486,3873,0.9,1.0,0.9895948844467957,0,template_11,0,0.0,0.0
536,Good Charlotte,"punk rock,rock,pop punk,punk,alternative",0.0,4.0,149,198|291|300|302|342,"I enjoy listening to artists like Placebo, The Smashing Pumpkins, Funeral for a Friend, All Time Low, Foo Fighters, Gloria. I generally like alternative rock indie emo screamo post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Placebo, The Smashing Pumpkins, Funeral for a Friend, All Time Low, Foo Fighters","I enjoy listening to artists like Placebo, The Smashing Pumpkins, Funeral for a Friend, All Time Low, Foo Fighters, Gloria. I generally like alternative rock indie emo screamo post music. Can you recommend similar music artists I might enjoy?",1,536|3373|89|572|1470|230|2786,536,1.0,1.0,1.0,0,template_11,0,0.0,0.0
1338,HammerFall,"power metal,heavy metal,metal,symphonic metal,ballad",0.0,4.0,1490,923|1347|2009|2384|3416,"I enjoy listening to artists like Skillet, Papa Roach, In Flames, Parkway Drive, Soilwork, All That Remains. I generally like alternative christian rock nu metal melodic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Skillet, Papa Roach, In Flames, Parkway Drive, Soilwork","I enjoy listening to artists like Skillet, Papa Roach, In Flames, Parkway Drive, Soilwork, All That Remains. I generally like alternative christian rock nu metal melodic music. Can you recommend similar music artists I might enjoy?",1,1338|2961|500|835,1338,0.25,1.0,0.4667471378416827,0,template_11,1,0.1111111111111111,0.3010299956639812
210,Bloc Party,"indie,indie rock,rock,alternative,british",0.0,4.0,1491,289|432|525|757|1075,"I enjoy listening to artists like Air, Daft Punk, Faithless, Kings of Leon, Katy Perry, Avril Lavigne. I generally like electronic chillout ambient trip dance electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Daft Punk, Faithless, Kings of Leon, Katy Perry","I enjoy listening to artists like Air, Daft Punk, Faithless, Kings of Leon, Katy Perry, Avril Lavigne. I generally like electronic chillout ambient trip dance electronica music. Can you recommend similar music artists I might enjoy?",1,210|524|1099|1398|1409|2818|5149,210,0.45,1.0,0.7132411445737773,0,template_11,0,0.0,0.0
5475,Blue Foundation,"trip-hop,electronic,chillout,ambient,melancholy",0.0,4.0,1492,2081|3404|5847|8047|65,"I enjoy listening to artists like Rihanna, Britney Spears, Katy Perry, Miley Cyrus, Eminem, Gwen Stefani. I generally like pop rnb dance female vocalists rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Rihanna, Britney Spears, Katy Perry, Miley Cyrus, Eminem","I enjoy listening to artists like Rihanna, Britney Spears, Katy Perry, Miley Cyrus, Eminem, Gwen Stefani. I generally like pop rnb dance female vocalists rap music. Can you recommend similar music artists I might enjoy?",1,5475|292|362|378|306,5475,0.65,1.0,0.9839527252667442,0,template_11,0,0.0,0.0
8372,Ricardo Arjona,"latin,pop,80s,spanish,gay",0.0,4.0,1494,424|545|641|716|907,"I enjoy listening to artists like Coldplay, Robbie Williams, Michael Jackson, The Cure, Bright Eyes, My Chemical Romance. I generally like alternative rock pop britpop british 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Robbie Williams, Michael Jackson, The Cure, Bright Eyes","I enjoy listening to artists like Coldplay, Robbie Williams, Michael Jackson, The Cure, Bright Eyes, My Chemical Romance. I generally like alternative rock pop britpop british 80s music. Can you recommend similar music artists I might enjoy?",1,8372|8592|10717|207|525,8372,0.9,1.0,1.0,0,template_11,0,0.0,0.0
1151,Editors,"indie,indie rock,alternative,british,rock",0.0,4.0,1496,1014|1072|1073|1075|1089,"I enjoy listening to artists like Portishead, Radiohead, Robbie Williams, Michael Jackson, Arcade Fire, Bloc Party. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Portishead, Radiohead, Robbie Williams, Michael Jackson, Arcade Fire","I enjoy listening to artists like Portishead, Radiohead, Robbie Williams, Michael Jackson, Arcade Fire, Bloc Party. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,1151|1384|53|59|233|1001|2531,1151,0.55,1.0,0.8468616439551568,0,template_11,0,0.0,0.0
1150,Leonard Cohen,"folk,singer-songwriter,canadian,alternative,acoustic",0.0,4.0,1498,715|867|871|878|900,"I enjoy listening to artists like Duran Duran, Depeche Mode, The Cure, The Cranberries, Placebo, Reamonn. I generally like 80s new wave pop electronic post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Depeche Mode, The Cure, The Cranberries, Placebo","I enjoy listening to artists like Duran Duran, Depeche Mode, The Cure, The Cranberries, Placebo, Reamonn. I generally like 80s new wave pop electronic post music. Can you recommend similar music artists I might enjoy?",1,1150|1884|4609|1098|2531,1150,1.0,1.0,1.0,0,template_11,0,0.0,0.0
622,Sufjan Stevens,"folk,indie,singer-songwriter,alternative,acoustic",0.0,4.0,15,601|602|603|604|605,"I enjoy listening to artists like Sade, Radiohead, The Cure, Tom Waits, Blur, Andrew Bird. I generally like soul jazz chillout female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sade, Radiohead, The Cure, Tom Waits, Blur","I enjoy listening to artists like Sade, Radiohead, The Cure, Tom Waits, Blur, Andrew Bird. I generally like soul jazz chillout female alternative rock music. Can you recommend similar music artists I might enjoy?",1,622|627|629|630|631|632,622,0.8,1.0,0.9466454870600813,0,template_11,0,0.0,0.0
329,Justin Timberlake,"pop,rnb,dance,hip-hop,sexy",0.0,4.0,150,333|340|344|349|378,"I enjoy listening to artists like Michael Jackson, Enrique Iglesias, Muse, The Beatles, Whitney Houston, CÃÂ©line Dion. I generally like pop 80s dance soul latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Michael Jackson, Enrique Iglesias, Muse, The Beatles, Whitney Houston","I enjoy listening to artists like Michael Jackson, Enrique Iglesias, Muse, The Beatles, Whitney Houston, CÃÂ©line Dion. I generally like pop 80s dance soul latin male music. Can you recommend similar music artists I might enjoy?",1,329|701|1447|1601|2861|89,329,0.65,1.0,0.9165848483621799,0,template_11,0,0.0,0.0
389,Enya,"new age,ambient,female vocalists,celtic,chillout",0.0,4.0,1500,1123|1298|1422|1468|1707,"I enjoy listening to artists like Combichrist, The CrÃÂ¼xshadows, Covenant, Depeche Mode, VAST, Garbage. I generally like industrial ebm dark electro darkwave gothic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Combichrist, The CrÃÂ¼xshadows, Covenant, Depeche Mode, VAST","I enjoy listening to artists like Combichrist, The CrÃÂ¼xshadows, Covenant, Depeche Mode, VAST, Garbage. I generally like industrial ebm dark electro darkwave gothic music. Can you recommend similar music artists I might enjoy?",1,389|1295|1303|3466,389,0.95,1.0,0.996999330656715,0,template_11,0,0.0,0.0
5074,Rob Dougan,"electronic,chillout,trip-hop,soundtrack,instrumental",0.0,4.0,1502,703|858|961|1099|1155,"I enjoy listening to artists like Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz, The Cure. I generally like chillout trip hop downtempo electronic dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz","I enjoy listening to artists like Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz, The Cure. I generally like chillout trip hop downtempo electronic dance music. Can you recommend similar music artists I might enjoy?",1,5074|7324|8582|11754,5074,0.7,1.0,0.7809900867935667,0,template_11,0,0.0,0.0
4316,Tricky,"trip-hop,downtempo,chillout,electronic,electronica",0.0,4.0,1503,544|599|603|707|969,"I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams, Muse. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams","I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams, Muse. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,4316|227|233|468|547|89,4316,0.8,1.0,0.9098765634739489,0,template_11,0,0.0,0.0
3200,Cansei de Ser Sexy,"indie,electronic,brazilian,alternative,female vocalists",0.0,4.0,1504,1394|1396|1397|1398|1399,"I enjoy listening to artists like Daft Punk, RÃÂ¶yksopp, Moby, Radiohead, Klaxons, Aphex Twin. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, RÃÂ¶yksopp, Moby, Radiohead, Klaxons","I enjoy listening to artists like Daft Punk, RÃÂ¶yksopp, Moby, Radiohead, Klaxons, Aphex Twin. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,3200|3413|4029|6046|6585,3200,0.4,1.0,0.8165229378311881,0,template_11,0,0.0,0.0
1793,Schiller,"ambient,chillout,electronic,trance,downtempo",0.0,4.0,1505,238|377|378|488|518,"I enjoy listening to artists like Duran Duran, Air, New Order, Enigma, Coldplay, Moby. I generally like 80s new wave pop electronic chillout music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Air, New Order, Enigma, Coldplay","I enjoy listening to artists like Duran Duran, Air, New Order, Enigma, Coldplay, Moby. I generally like 80s new wave pop electronic chillout music. Can you recommend similar music artists I might enjoy?",1,1793|1854|1892|2027|64|489,1793,1.0,1.0,1.0,0,template_11,0,0.0,0.0
8656,Mansun,"britpop,indie,rock,90s,alternative rock",0.0,4.0,1506,445|599|606|851|858,"I enjoy listening to artists like Portishead, Radiohead, Placebo, Muse, Bright Eyes, Beirut. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Portishead, Radiohead, Placebo, Muse, Bright Eyes","I enjoy listening to artists like Portishead, Radiohead, Placebo, Muse, Bright Eyes, Beirut. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,8656|126|618|3771|1075|199|1089,8656,0.8,1.0,0.9672068480996276,0,template_11,0,0.0,0.0
234,Nirvana,"grunge,rock,alternative,alternative rock,90s",0.0,4.0,1508,599|614|714|715|733,"I enjoy listening to artists like Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz, Michael Jackson. I generally like metal industrial rock electronic dance electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz","I enjoy listening to artists like Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz, Michael Jackson. I generally like metal industrial rock electronic dance electronica music. Can you recommend similar music artists I might enjoy?",1,234|436|439|453|1098|1244,234,0.95,1.0,0.9949683750780682,0,template_11,0,0.0,0.0
230,Green Day,"punk rock,rock,punk,alternative,pop punk",0.0,4.0,1509,966|982|1045|1116|1241,"I enjoy listening to artists like Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers, Nirvana. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers","I enjoy listening to artists like Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers, Nirvana. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,230|288|333|377|540|1406|498,230,0.9,1.0,0.9903993158885143,0,template_11,1,0.14285714285714285,0.3333333333333333
