id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
1441,Eva Simons,"pop,dance,electronic,hit,female vocalists",0.0,4.0,851,316|317|324|325|333,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Rihanna, Britney Spears, Jordin Sparks. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Rihanna, Britney Spears","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Rihanna, Britney Spears, Jordin Sparks. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,1441|1684|4707|4773|10640|318|1034,1441
2607,The Script,"pop rock,pop,rock,acoustic,alternative",0.0,4.0,852,318|323|325|333|349,"I enjoy listening to artists like Kylie Minogue, Madonna, Dido, Lady Gaga, Green Day, Mariah Carey. I generally like pop dance electronic female vocalists alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Dido, Lady Gaga, Green Day","I enjoy listening to artists like Kylie Minogue, Madonna, Dido, Lady Gaga, Green Day, Mariah Carey. I generally like pop dance electronic female vocalists alternative music. Can you recommend similar music artists I might enjoy?",1,2607|3201|5533|352|906|292,2607
2014,Lacuna Coil,"gothic metal,metal,gothic,female vocalists,female fronted metal",0.0,4.0,853,465|517|518|535|592,"I enjoy listening to artists like Marilyn Manson, Kylie Minogue, Dido, Katie Melua, Simply Red, The Cranberries. I generally like metal industrial rock pop dance electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Kylie Minogue, Dido, Katie Melua, Simply Red","I enjoy listening to artists like Marilyn Manson, Kylie Minogue, Dido, Katie Melua, Simply Red, The Cranberries. I generally like metal industrial rock pop dance electronic music. Can you recommend similar music artists I might enjoy?",1,2014|2022|2067|2454|3460|5459|3047,2014
3719,Soulfly,"metal,thrash metal,nu metal,hardcore,metalcore",0.0,4.0,854,846|850|1188|1547|2151,"I enjoy listening to artists like System of a Down, 2Pac, Limp Bizkit, Saosin, Ill NiÃ±o, Parkway Drive. I generally like metal alternative rock hip hop rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: System of a Down, 2Pac, Limp Bizkit, Saosin, Ill NiÃ±o","I enjoy listening to artists like System of a Down, 2Pac, Limp Bizkit, Saosin, Ill NiÃ±o, Parkway Drive. I generally like metal alternative rock hip hop rap music. Can you recommend similar music artists I might enjoy?",1,3719|4179|4948|7639|8350,3719
7324,Empire of the Sun,"electronic,synthpop,synth pop,indie,electronica",0.0,4.0,855,857|867|986|1048|1090,"I enjoy listening to artists like New Order, Cut Copy, The Cure, Babyshambles, Gang Starr, The Libertines. I generally like new wave 80s electronic dance indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: New Order, Cut Copy, The Cure, Babyshambles, Gang Starr","I enjoy listening to artists like New Order, Cut Copy, The Cure, Babyshambles, Gang Starr, The Libertines. I generally like new wave 80s electronic dance indie music. Can you recommend similar music artists I might enjoy?",1,7324|8600|182|207,7324
1977,The Raconteurs,"alternative,rock,indie rock,alternative rock,indie",0.0,4.0,856,533|562|614|709|854,"I enjoy listening to artists like Radiohead, Pink Floyd, Placebo, Arcade Fire, Arctic Monkeys, Babyshambles. I generally like alternative rock progressive classic indie british music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Pink Floyd, Placebo, Arcade Fire, Arctic Monkeys","I enjoy listening to artists like Radiohead, Pink Floyd, Placebo, Arcade Fire, Arctic Monkeys, Babyshambles. I generally like alternative rock progressive classic indie british music. Can you recommend similar music artists I might enjoy?",1,1977|3354|3444|3744|4359|234|964,1977
7868,Mike Posner,"pop,rnb,hip-hop,male vocalists,electronic",0.0,4.0,858,455|464|466|468|531,"I enjoy listening to artists like Madonna, Moby, Lady Gaga, Muse, Thom Yorke, Janet Jackson. I generally like pop dance female vocalists electronic ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Moby, Lady Gaga, Muse, Thom Yorke","I enjoy listening to artists like Madonna, Moby, Lady Gaga, Muse, Thom Yorke, Janet Jackson. I generally like pop dance female vocalists electronic ambient music. Can you recommend similar music artists I might enjoy?",1,7868|157|484|488|1401|5746|544,7868
701,Shakira,"pop,female vocalists,latin,rock,sexy",0.0,4.0,859,2083|2500|2539|72|89,"I enjoy listening to artists like Kylie Minogue, New Order, De/Vision, Blur, Jennifer Lopez, Alicia Keys. I generally like pop dance electronic female new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, New Order, De/Vision, Blur, Jennifer Lopez","I enjoy listening to artists like Kylie Minogue, New Order, De/Vision, Blur, Jennifer Lopez, Alicia Keys. I generally like pop dance electronic female new wave music. Can you recommend similar music artists I might enjoy?",1,701|1099|1104|1379|5256|88|1520,701
2200,We Butter The Bread With Butter,"deathcore,experimental,electronic,grindcore,8-bit",0.0,4.0,86,810|811|813|814|815,"I enjoy listening to artists like Muse, The Killers, Skillet, Linkin Park, She Wants Revenge, Three Days Grace. I generally like alternative rock indie christian nu metal music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Muse, The Killers, Skillet, Linkin Park, She Wants Revenge","I enjoy listening to artists like Muse, The Killers, Skillet, Linkin Park, She Wants Revenge, Three Days Grace. I generally like alternative rock indie christian nu metal music. Can you recommend similar music artists I might enjoy?",1,2200|2379|2380|2381|2383|2384,2200
3703,Tim Hecker,"ambient,electronic,experimental,drone,idm",0.0,4.0,860,769|1411|4675|3028|1369,"I enjoy listening to artists like Ennio Morricone, Beastie Boys, The Jesus Lizard, Fugazi, Porcupine Tree, Iron Maiden. I generally like soundtrack instrumental classical piano hip hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Ennio Morricone, Beastie Boys, The Jesus Lizard, Fugazi, Porcupine Tree","I enjoy listening to artists like Ennio Morricone, Beastie Boys, The Jesus Lizard, Fugazi, Porcupine Tree, Iron Maiden. I generally like soundtrack instrumental classical piano hip hop music. Can you recommend similar music artists I might enjoy?",1,3703|6151|2771|5299,3703
7448,Ana Johnsson,"female vocalists,pop rock,punk,soundtrack,summer song",0.0,4.0,861,542|687|693|903|913,"I enjoy listening to artists like Lady Gaga, My Chemical Romance, Mariah Carey, Britney Spears, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, My Chemical Romance, Mariah Carey, Britney Spears, Christina Aguilera","I enjoy listening to artists like Lady Gaga, My Chemical Romance, Mariah Carey, Britney Spears, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female rock alternative music. Can you recommend similar music artists I might enjoy?",1,7448|7449|7835|9079|10677|333|291,7448
1485,Miike Snow,"electronic,electropop,pop,indie,house",0.0,4.0,862,5147|5149|89|289|430,"I enjoy listening to artists like Muse, Rihanna, Lily Allen, P!nk, Avril Lavigne, The Pussycat Dolls. I generally like alternative rock pop rnb dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Muse, Rihanna, Lily Allen, P!nk, Avril Lavigne","I enjoy listening to artists like Muse, Rihanna, Lily Allen, P!nk, Avril Lavigne, The Pussycat Dolls. I generally like alternative rock pop rnb dance female music. Can you recommend similar music artists I might enjoy?",1,1485|535|697|901|3404|7660|797,1485
3200,Cansei de Ser Sexy,"indie,electronic,brazilian,alternative,female vocalists",0.0,4.0,863,533|546|716|887|903,"I enjoy listening to artists like Daft Punk, Coldplay, Lady Gaga, Radiohead, Placebo, Keane. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Lady Gaga, Radiohead, Placebo","I enjoy listening to artists like Daft Punk, Coldplay, Lady Gaga, Radiohead, Placebo, Keane. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,3200|3730|4025|4435|4704|4732|757,3200
3400,Jet,"rock,indie rock,alternative,alternative rock,hard rock",0.0,4.0,864,425|436|439|453|498,"I enjoy listening to artists like Duran Duran, Madonna, Lady Gaga, Radiohead, The Cranberries, Roxette. I generally like 80s new wave pop dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Madonna, Lady Gaga, Radiohead, The Cranberries","I enjoy listening to artists like Duran Duran, Madonna, Lady Gaga, Radiohead, The Cranberries, Roxette. I generally like 80s new wave pop dance female music. Can you recommend similar music artists I might enjoy?",1,3400|3557|65|227|790|1079,3400
9822,Firehouse,"hard rock,80s,hair metal,rock,classic rock",0.0,4.0,865,1369|1527|1808|1913|1914,"I enjoy listening to artists like Depeche Mode, Michael Jackson, AC/DC, Metallica, Alice Cooper, Iron Maiden. I generally like electronic new wave 80s pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, Michael Jackson, AC/DC, Metallica, Alice Cooper","I enjoy listening to artists like Depeche Mode, Michael Jackson, AC/DC, Metallica, Alice Cooper, Iron Maiden. I generally like electronic new wave 80s pop dance music. Can you recommend similar music artists I might enjoy?",1,9822|176|2343|1803,9822
4242,QUEST PISTOLs,"pop,dance,female vocalists,emo,soundtrack",0.0,4.0,868,722|726|959|968|1029,"I enjoy listening to artists like Moby, Lady Gaga, a-ha, Muse, OneRepublic, System of a Down. I generally like electronic ambient chillout alternative pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Moby, Lady Gaga, a-ha, Muse, OneRepublic","I enjoy listening to artists like Moby, Lady Gaga, a-ha, Muse, OneRepublic, System of a Down. I generally like electronic ambient chillout alternative pop dance music. Can you recommend similar music artists I might enjoy?",1,4242|6267|8674|1009|1104,4242
456,Jesse McCartney,"pop,male vocalists,pop rock,jesse mccartney,rnb",0.0,4.0,87,641|686|788|792|889,"I enjoy listening to artists like Enrique Iglesias, Mariah Carey, CÃ©line Dion, Janet Jackson, Rihanna, Britney Spears. I generally like dance latin pop male rnb female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Enrique Iglesias, Mariah Carey, CÃ©line Dion, Janet Jackson, Rihanna","I enjoy listening to artists like Enrique Iglesias, Mariah Carey, CÃ©line Dion, Janet Jackson, Rihanna, Britney Spears. I generally like dance latin pop male rnb female music. Can you recommend similar music artists I might enjoy?",1,456|457|458|476|484|1449|2023,456
6121,Scracho,"reggae,pop rock",0.0,4.0,870,932|966|1246|1406|1412,"I enjoy listening to artists like The Cure, Pink Floyd, Red Hot Chili Peppers, The Beatles, Green Day, Nirvana. I generally like new wave 80s post progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Cure, Pink Floyd, Red Hot Chili Peppers, The Beatles, Green Day","I enjoy listening to artists like The Cure, Pink Floyd, Red Hot Chili Peppers, The Beatles, Green Day, Nirvana. I generally like new wave 80s post progressive rock music. Can you recommend similar music artists I might enjoy?",1,6121|8713|412|724|1122|1249,6121
3892,Soda Stereo,"rock en espanol,80s,alternative rock,seen live,latin",0.0,4.0,871,841|917|918|920|971,"I enjoy listening to artists like Coldplay, Porcupine Tree, The Cure, Pink Floyd, Placebo, Opeth. I generally like alternative rock progressive psychedelic new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Porcupine Tree, The Cure, Pink Floyd, Placebo","I enjoy listening to artists like Coldplay, Porcupine Tree, The Cure, Pink Floyd, Placebo, Opeth. I generally like alternative rock progressive psychedelic new wave music. Can you recommend similar music artists I might enjoy?",1,3892|3905|5153|5236|5237|6830|10717,3892
2025,Simon Curtis,"electronic,pop,alternative,dance,singer-songwriter",0.0,4.0,873,311|314|317|325|329,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Duffy, Michael Jackson, Brandy. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Duffy, Michael Jackson","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Duffy, Michael Jackson, Brandy. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,2025|295|289|310|257|292|299,2025
3797,Blood Red Shoes,"indie rock,indie,british,garage rock,uk",0.0,4.0,874,1097|1098|1126|1179|1191,"I enjoy listening to artists like Faithless, The Notwist, Radiohead, Mew, Stereophonics, Placebo. I generally like electronic trip hop dance indietronica post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Faithless, The Notwist, Radiohead, Mew, Stereophonics","I enjoy listening to artists like Faithless, The Notwist, Radiohead, Mew, Stereophonics, Placebo. I generally like electronic trip hop dance indietronica post music. Can you recommend similar music artists I might enjoy?",1,3797|4162|4255|4734|7078|1298,3797
1451,Girlicious,"pop,dance,rnb,bitches,seen live",0.0,4.0,875,349|352|458|461|466,"I enjoy listening to artists like Madonna, Lady Gaga, Enrique Iglesias, OneRepublic, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic latin music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Enrique Iglesias, OneRepublic, Rihanna","I enjoy listening to artists like Madonna, Lady Gaga, Enrique Iglesias, OneRepublic, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic latin music. Can you recommend similar music artists I might enjoy?",1,1451|1458|1597|2091|2548|5537|292,1451
947,Testament,"thrash metal,heavy metal,metal,death metal,speed metal",0.0,4.0,877,1360|1364|1372|1522|1527,"I enjoy listening to artists like The Beatles, Slayer, Megadeth, Death, Kreator, Overkill. I generally like classic rock british thrash metal heavy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Beatles, Slayer, Megadeth, Death, Kreator","I enjoy listening to artists like The Beatles, Slayer, Megadeth, Death, Kreator, Overkill. I generally like classic rock british thrash metal heavy music. Can you recommend similar music artists I might enjoy?",1,947|1261|1531|7331,947
1452,Willow Smith,"pop,female vocalists,rnb,dance,hip-hop",0.0,4.0,878,333|344|349|378|461,"I enjoy listening to artists like Lady Gaga, Rihanna, Britney Spears, Jordin Sparks, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Rihanna, Britney Spears, Jordin Sparks, Kelly Clarkson","I enjoy listening to artists like Lady Gaga, Rihanna, Britney Spears, Jordin Sparks, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,1452|1453|2247|2990|4879|681,1452
2424,The New Pornographers,"indie,canadian,alternative,indie rock,indie pop",0.0,4.0,88,629|630|859|863|1242,"I enjoy listening to artists like Radiohead, The Cure, Beirut, Arcade Fire, Damien Rice, Bloc Party. I generally like alternative rock new wave 80s post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, The Cure, Beirut, Arcade Fire, Damien Rice","I enjoy listening to artists like Radiohead, The Cure, Beirut, Arcade Fire, Damien Rice, Bloc Party. I generally like alternative rock new wave 80s post music. Can you recommend similar music artists I might enjoy?",1,2424|2425|1947|2398,2424
8710,Moptop,"indie,indie rock,rock,brazilian,alternative",0.0,4.0,881,1246|1398|1761|2346|2425,"I enjoy listening to artists like Coldplay, Radiohead, Muse, Bloc Party, Red Hot Chili Peppers, Green Day. I generally like alternative rock indie punk mpb brazilian music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Radiohead, Muse, Bloc Party, Red Hot Chili Peppers","I enjoy listening to artists like Coldplay, Radiohead, Muse, Bloc Party, Red Hot Chili Peppers, Green Day. I generally like alternative rock indie punk mpb brazilian music. Can you recommend similar music artists I might enjoy?",1,8710|9230|439|1045|6602,8710
6690,Livvi Franc,"david guetta,redone,melrose place",0.0,4.0,882,475|526|544|701|707,"I enjoy listening to artists like Lady Gaga, Michael Jackson, Mariah Carey, Britney Spears, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female 80s soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Michael Jackson, Mariah Carey, Britney Spears, Christina Aguilera","I enjoy listening to artists like Lady Gaga, Michael Jackson, Mariah Carey, Britney Spears, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female 80s soul music. Can you recommend similar music artists I might enjoy?",1,6690|7160|288|2094|2102|299,6690
7832,Abril,"rock,alternative rock,alternative,rock gaucho,rio grande do sul",0.0,4.0,884,464|466|475|481|484,"I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Rihanna, Britney Spears, Christina Aguilera, Jennifer Lopez. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Enrique Iglesias, Rihanna, Britney Spears, Christina Aguilera","I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Rihanna, Britney Spears, Christina Aguilera, Jennifer Lopez. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,7832|300|456|1613|295|257|543,7832
1451,Girlicious,"pop,dance,rnb,bitches,seen live",0.0,4.0,885,314|317|318|325|328,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Michael Jackson, Mariah Carey, Janet Jackson. I generally like pop dance electronic female vocalists 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Michael Jackson, Mariah Carey","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Michael Jackson, Mariah Carey, Janet Jackson. I generally like pop dance electronic female vocalists 80s music. Can you recommend similar music artists I might enjoy?",1,1451|1684|2018|2392|2523|3397|3489,1451
6006,Trading Yesterday,"alternative rock,alternative,rock,indie,acoustic",0.0,4.0,886,518|533|542|641|701,"I enjoy listening to artists like Depeche Mode, Lady Gaga, Pink Floyd, My Chemical Romance, Kings of Leon, Green Day. I generally like electronic new wave 80s pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, Lady Gaga, Pink Floyd, My Chemical Romance, Kings of Leon","I enjoy listening to artists like Depeche Mode, Lady Gaga, Pink Floyd, My Chemical Romance, Kings of Leon, Green Day. I generally like electronic new wave 80s pop dance music. Can you recommend similar music artists I might enjoy?",1,6006|6292|253|378|1438|2080|2440,6006
959,Queen,"classic rock,rock,80s,hard rock,70s",0.0,4.0,887,2964|3272|3470|3805|3901,"I enjoy listening to artists like Pink Floyd, Mew, Blackfield, Muse, Katatonia, The Smashing Pumpkins. I generally like progressive rock classic indie alternative doom music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Pink Floyd, Mew, Blackfield, Muse, Katatonia","I enjoy listening to artists like Pink Floyd, Mew, Blackfield, Muse, Katatonia, The Smashing Pumpkins. I generally like progressive rock classic indie alternative doom music. Can you recommend similar music artists I might enjoy?",1,959|961|2962|3940,959
5605,æ¤æ¾ä¼¸å¤«,"soundtrack,japanese,video game music,final fantasy,piano",0.0,4.0,888,2702|4181|6760|63|151,"I enjoy listening to artists like Radiohead, Delerium, Poets of the Fall, Massive Attack, 30 Seconds to Mars, Papa Roach. I generally like alternative rock ambient trance electronic chillout music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Delerium, Poets of the Fall, Massive Attack, 30 Seconds to Mars","I enjoy listening to artists like Radiohead, Delerium, Poets of the Fall, Massive Attack, 30 Seconds to Mars, Papa Roach. I generally like alternative rock ambient trance electronic chillout music. Can you recommend similar music artists I might enjoy?",1,5605|6257|171|1854|162,5605
5605,æ¤æ¾ä¼¸å¤«,"soundtrack,japanese,video game music,final fantasy,piano",0.0,4.0,889,977|1216|1239|1240|1504,"I enjoy listening to artists like Daft Punk, Gorillaz, Radiohead, Pink Floyd, Tom Waits, Arcade Fire. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Gorillaz, Radiohead, Pink Floyd, Tom Waits","I enjoy listening to artists like Daft Punk, Gorillaz, Radiohead, Pink Floyd, Tom Waits, Arcade Fire. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,5605|212|859|629|416|851,5605
2429,Architects,"metalcore,mathcore,hardcore,seen live,post-hardcore",0.0,4.0,89,488|498|525|687|693,"I enjoy listening to artists like Lady Gaga, Muse, Arctic Monkeys, Kings of Leon, Britney Spears, Kelly Clarkson. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Muse, Arctic Monkeys, Kings of Leon, Britney Spears","I enjoy listening to artists like Lady Gaga, Muse, Arctic Monkeys, Kings of Leon, Britney Spears, Kelly Clarkson. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,2429|2430|2432|2433|2435|209|680,2429
4460,Cinderella,"hard rock,80s,hair metal,glam metal,blues rock",0.0,4.0,890,952|1079|1122|1360|1366,"I enjoy listening to artists like George Michael, INXS, The Cure, Pink Floyd, The Beatles, Nirvana. I generally like pop 80s 90s dance rock new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: George Michael, INXS, The Cure, Pink Floyd, The Beatles","I enjoy listening to artists like George Michael, INXS, The Cure, Pink Floyd, The Beatles, Nirvana. I generally like pop 80s 90s dance rock new music. Can you recommend similar music artists I might enjoy?",1,4460|8794|959|1249|1412|2624|176,4460
6257,Rob Zombie,"metal,industrial metal,industrial,hard rock,rock",0.0,4.0,891,1113|1203|1295|1410|1701,"I enjoy listening to artists like Marilyn Manson, KMFDM, Muse, System of a Down, Celldweller, Static-X. I generally like metal industrial rock alternative electronic nu music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, KMFDM, Muse, System of a Down, Celldweller","I enjoy listening to artists like Marilyn Manson, KMFDM, Muse, System of a Down, Celldweller, Static-X. I generally like metal industrial rock alternative electronic nu music. Can you recommend similar music artists I might enjoy?",1,6257|6390|10859|233|707,6257
7759,Bushido,"german,80s,hiphop,synthpop,post-punk",0.0,4.0,893,489|529|707|907|1001,"I enjoy listening to artists like Marilyn Manson, Air, Coldplay, Faithless, Moby, De/Vision. I generally like metal industrial rock electronic chillout ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Air, Coldplay, Faithless, Moby","I enjoy listening to artists like Marilyn Manson, Air, Coldplay, Faithless, Moby, De/Vision. I generally like metal industrial rock electronic chillout ambient music. Can you recommend similar music artists I might enjoy?",1,7759|72|1072|1713,7759
5488,Natural Dread Killaz,"reggae,dancehall",0.0,4.0,895,1369|1372|1411|1415|1639,"I enjoy listening to artists like Moonspell, Porcupine Tree, Nirvana, Limp Bizkit, Korn, The Who. I generally like gothic metal black progressive rock psychedelic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Moonspell, Porcupine Tree, Nirvana, Limp Bizkit, Korn","I enjoy listening to artists like Moonspell, Porcupine Tree, Nirvana, Limp Bizkit, Korn, The Who. I generally like gothic metal black progressive rock psychedelic music. Can you recommend similar music artists I might enjoy?",1,5488|5845|7|163|868|1104|1412,5488
7530,CafÃ© Tacuba,"rock,rock en espanol,electronic,alternative,spanish",0.0,4.0,896,492|498|500|540|603,"I enjoy listening to artists like Air, Thievery Corporation, Coldplay, Faithless, Portishead, Burial. I generally like electronic chillout ambient trip hop downtempo music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Thievery Corporation, Coldplay, Faithless, Portishead","I enjoy listening to artists like Air, Thievery Corporation, Coldplay, Faithless, Portishead, Burial. I generally like electronic chillout ambient trip hop downtempo music. Can you recommend similar music artists I might enjoy?",1,7530|7838|10784|238|816|2716,7530
152,Porcupine Tree,"progressive rock,psychedelic,rock,progressive metal,progressive",0.0,4.0,897,1126|1134|1249|1274|1400,"I enjoy listening to artists like Depeche Mode, Pink Floyd, Scorpions, Bob Dylan, Nirvana, Anathema. I generally like electronic new wave 80s progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, Pink Floyd, Scorpions, Bob Dylan, Nirvana","I enjoy listening to artists like Depeche Mode, Pink Floyd, Scorpions, Bob Dylan, Nirvana, Anathema. I generally like electronic new wave 80s progressive rock music. Can you recommend similar music artists I might enjoy?",1,152|183|188|632|1974,152
1098,BjÃ¶rk,"electronic,alternative,experimental,female vocalists,icelandic",0.0,4.0,898,349|355|523|535|701,"I enjoy listening to artists like RÃ¶yksopp, Lady Gaga, Robbie Williams, Michael Jackson, Roxette, The Beatles. I generally like electronic chillout electronica ambient pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: RÃ¶yksopp, Lady Gaga, Robbie Williams, Michael Jackson, Roxette","I enjoy listening to artists like RÃ¶yksopp, Lady Gaga, Robbie Williams, Michael Jackson, Roxette, The Beatles. I generally like electronic chillout electronica ambient pop dance music. Can you recommend similar music artists I might enjoy?",1,1098|55|295|340|889|2523|3281,1098
5950,Cash Cash,"powerpop,electronic,pop,new wave,synthpop",0.0,4.0,899,6608|1043|324|471|1038,"I enjoy listening to artists like 3OH!3, Simple Plan, Paramore, Hey Monday, A Day to Remember, You Me At Six. I generally like electronic pop dance electronica punk rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: 3OH!3, Simple Plan, Paramore, Hey Monday, A Day to Remember","I enjoy listening to artists like 3OH!3, Simple Plan, Paramore, Hey Monday, A Day to Remember, You Me At Six. I generally like electronic pop dance electronica punk rock music. Can you recommend similar music artists I might enjoy?",1,5950|6453|2653|10318|1040,5950
403,The All-American Rejects,"rock,alternative,pop punk,punk,alternative rock",0.0,4.0,9,407|408|409|412|413,"I enjoy listening to artists like BIG BANG, 2PM, Evanescence, Blackmore's Night, Bad Religion, Cascada. I generally like korean dance k pop rock female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: BIG BANG, 2PM, Evanescence, Blackmore's Night, Bad Religion","I enjoy listening to artists like BIG BANG, 2PM, Evanescence, Blackmore's Night, Bad Religion, Cascada. I generally like korean dance k pop rock female music. Can you recommend similar music artists I might enjoy?",1,403|371|374|405|8,403
389,Enya,"new age,ambient,female vocalists,celtic,chillout",0.0,4.0,90,172|1244|1415|1122|2440,"I enjoy listening to artists like The Beatles, Green Day, Earth, Wind & Fire, Billy Joel, Howard Shore, Brooks & Dunn. I generally like classic rock british punk funk 70s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Beatles, Green Day, Earth, Wind & Fire, Billy Joel, Howard Shore","I enjoy listening to artists like The Beatles, Green Day, Earth, Wind & Fire, Billy Joel, Howard Shore, Brooks & Dunn. I generally like classic rock british punk funk 70s music. Can you recommend similar music artists I might enjoy?",1,389|360|538|1427|2462,389
4178,Nightrage,"melodic death metal,gothenburg metal,metal,death metal,swedish",0.0,4.0,903,928|930|953|978|1044,"I enjoy listening to artists like Muse, System of a Down, Papa Roach, Metallica, Soilwork, Rise Against. I generally like alternative rock metal nu thrash heavy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Muse, System of a Down, Papa Roach, Metallica, Soilwork","I enjoy listening to artists like Muse, System of a Down, Papa Roach, Metallica, Soilwork, Rise Against. I generally like alternative rock metal nu thrash heavy music. Can you recommend similar music artists I might enjoy?",1,4178|4971|5306|5666|6289|503,4178
867,Nick Cave and the Bad Seeds,"alternative,rock,singer-songwriter,post-punk,alternative rock",0.0,4.0,904,1874|1055|1375|72|190,"I enjoy listening to artists like Dido, ATB, Armin van Buuren, Kerli, Hurts, B.o.B. I generally like female vocalists pop alternative dance trance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Dido, ATB, Armin van Buuren, Kerli, Hurts","I enjoy listening to artists like Dido, ATB, Armin van Buuren, Kerli, Hurts, B.o.B. I generally like female vocalists pop alternative dance trance music. Can you recommend similar music artists I might enjoy?",1,867|4923|228|1873|1787|518|4257,867
